workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,error
57,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,3,MF,24,
57,Comprehensive,male,man_woman,Chair,clipping,chairman,4,MF,25,
57,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,3,MF,26,
57,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,6,MF,27,
57,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,MF,28,
57,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,4,MF,29,
57,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,5,MF,30,
57,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,MF,31,
57,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,32,
57,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,MF,33,
57,Comprehensive,neutral,suffix,Heir,male_adoption,heir,3,MF,34,
57,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,6,MF,35,
57,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,4,MF,36,
57,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,4,MF,37,
57,Comprehensive,neutral,suffix,Actor,male_adoption,actor,3,MF,38,
57,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,39,
57,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,6,MF,40,
57,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,4,MF,41,
57,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,MF,42,
112,Comprehensive,,,example1,,,5,,2,
112,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,7,MF,4,
112,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,5,
112,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,6,
112,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,7,
112,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,2,MF,8,
112,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,4,MF,9,
112,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,1,MF,10,
112,Comprehensive,neutral,man_woman,God,male_adoption,god,4,MF,11,
112,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,12,
112,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,MF,13,
112,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,MF,14,
112,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,15,
112,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,1,MF,16,
112,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,MF,17,
112,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,18,
112,Comprehensive,male,man_woman,Fisher,clipping,fisherman,3,MF,19,
112,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,6,MF,20,
112,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,21,
112,Comprehensive,male,man_woman,Chair,clipping,chairman,2,MF,22,
112,Comprehensive,neutral,suffix,Actor,male_adoption,actor,2,MF,23,
112,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,4,MF,24,
112,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,25,
112,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,7,MF,26,
112,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,27,
112,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,MF,28,
112,Comprehensive,male,man_woman,Layperson,person_compound,layman,4,MF,29,
112,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,30,
112,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,3,MF,31,
112,Comprehensive,female,suffix,Heir,male_adoption,heiress,6,MF,32,
112,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,3,MF,33,
112,Comprehensive,female,suffix,Emperor,male_adoption,empress,6,MF,34,
112,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,6,MF,35,
112,Comprehensive,male,suffix,Host,male_adoption,host,4,MF,36,
112,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,2,MF,37,
112,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,MF,38,
112,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,7,MF,39,
112,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,40,
112,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,41,
112,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,7,MF,42,
39,Comprehensive,,,example1,,,6,,2,
39,Comprehensive,neutral,suffix,Host,male_adoption,host,5,MF,4,
39,Comprehensive,male,man_woman,Anchor,clipping,anchorman,1,MF,5,
39,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,MF,6,
39,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,7,MF,7,
39,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,8,
39,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,9,
39,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,10,
39,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,2,MF,11,
39,Comprehensive,male,suffix,Heir,male_adoption,heir,1,MF,12,
39,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,7,MF,13,
39,Comprehensive,male,suffix,Emperor,male_adoption,emperor,1,MF,14,
39,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,15,
39,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,7,MF,16,
39,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,17,
39,Comprehensive,male,man_woman,Chair,clipping,chairman,4,MF,18,
39,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,2,MF,19,
39,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,20,
39,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,1,MF,21,
39,Comprehensive,male,man_woman,God,male_adoption,god,4,MF,22,
39,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,3,MF,23,
39,Comprehensive,male,suffix,Hero,male_adoption,hero,3,MF,24,
39,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,25,
39,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,3,MF,26,
39,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,27,
39,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,MF,28,
39,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,3,MF,29,
39,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,7,MF,30,
39,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,31,
39,Comprehensive,neutral,suffix,Actor,male_adoption,actor,2,MF,32,
39,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,7,MF,33,
39,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,34,
39,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,35,
39,Comprehensive,neutral,suffix,Usher,male_adoption,usher,4,MF,36,
39,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,MF,37,
39,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,38,
39,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,3,MF,39,
39,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,1,MF,40,
39,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,3,MF,41,
39,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,42,
82,Comprehensive,,,example1,,,4,,2,
82,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,1,FM,4,
82,Comprehensive,female,man_woman,Chair,clipping,chairwoman,1,FM,5,
82,Comprehensive,neutral,suffix,Heir,male_adoption,heir,5,FM,6,
82,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,7,
82,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,6,FM,8,
82,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,1,FM,9,
82,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,6,FM,10,
82,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,1,FM,11,
82,Comprehensive,female,suffix,Actor,male_adoption,actress,1,FM,12,
82,Comprehensive,male,suffix,Host,male_adoption,host,4,FM,13,
82,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,1,FM,14,
82,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,FM,15,
82,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,5,FM,16,
82,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,5,FM,17,
82,Comprehensive,male,man_woman,God,male_adoption,god,7,FM,18,
82,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,5,FM,19,
82,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,6,FM,20,
82,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,6,FM,21,
82,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,6,FM,22,
82,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,7,FM,23,
82,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,7,FM,24,
82,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,6,FM,25,
82,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,6,FM,26,
82,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,FM,27,
82,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,28,
82,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,6,FM,29,
82,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,30,
82,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,6,FM,31,
82,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,6,FM,32,
82,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,1,FM,33,
82,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,1,FM,34,
82,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,FM,35,
82,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,36,
82,Comprehensive,neutral,suffix,Usher,male_adoption,usher,4,FM,37,
82,Comprehensive,female,suffix,Villain,male_adoption,villainess,2,FM,38,
82,Comprehensive,male,suffix,Hero,male_adoption,hero,4,FM,39,
82,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,1,FM,40,
82,Comprehensive,female,boy_girl,Newsboy,male_adoption,newsgirl,1,FM,41,
82,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,6,FM,42,
107,Comprehensive,,,example1,,,6,,2,
107,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,5,MF,4,
107,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,3,MF,5,
107,Comprehensive,male,suffix,Host,male_adoption,host,4,MF,6,
107,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,7,
107,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,6,MF,8,
107,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,6,MF,9,
107,Comprehensive,female,suffix,Emperor,male_adoption,empress,6,MF,10,
107,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,4,MF,11,
107,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,4,MF,12,
107,Comprehensive,male,man_woman,Chair,clipping,chairman,4,MF,13,
107,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,MF,14,
107,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,6,MF,15,
107,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,6,MF,16,
107,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,17,
107,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,4,MF,18,
107,Comprehensive,male,man_woman,Layperson,person_compound,layman,3,MF,19,
107,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,3,MF,20,
107,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,MF,21,
107,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,4,MF,22,
107,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,MF,23,
107,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,MF,24,
107,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,4,MF,25,
107,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,MF,26,
107,Comprehensive,male,suffix,Hunter,male_adoption,hunter,4,MF,27,
107,Comprehensive,neutral,suffix,Usher,male_adoption,usher,4,MF,28,
107,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,6,MF,29,
107,Comprehensive,female,suffix,Actor,male_adoption,actress,5,MF,30,
107,Comprehensive,neutral,man_woman,God,male_adoption,god,4,MF,31,
107,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,4,MF,32,
107,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,4,MF,33,
107,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,4,MF,34,
107,Comprehensive,female,suffix,Hero,male_adoption,heroine,4,MF,35,
107,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,2,MF,36,
107,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,6,MF,37,
107,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,6,MF,38,
107,Comprehensive,male,suffix,Heir,male_adoption,heir,4,MF,39,
107,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,6,MF,40,
107,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,4,MF,41,
107,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,4,MF,42,
28,Comprehensive,,,example1,,,4,,2,
28,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,4,
28,Comprehensive,male,man_woman,Layperson,person_compound,layman,3,MF,5,
28,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,6,
28,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,7,MF,7,
28,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,8,
28,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,7,MF,9,
28,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,10,
28,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,11,
28,Comprehensive,male,suffix,Heir,male_adoption,heir,4,MF,12,
28,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,2,MF,13,
28,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,14,
28,Comprehensive,male,man_woman,God,male_adoption,god,4,MF,15,
28,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,16,
28,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,7,MF,17,
28,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,4,MF,18,
28,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,19,
28,Comprehensive,male,suffix,Usher,male_adoption,usher,4,MF,20,
28,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,7,MF,21,
28,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,MF,22,
28,Comprehensive,male,suffix,Actor,male_adoption,actor,4,MF,23,
28,Comprehensive,neutral,man_woman,Chair,clipping,board chair,4,MF,24,
28,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,25,
28,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,1,MF,26,
28,Comprehensive,female,suffix,Hero,male_adoption,heroine,7,MF,27,
28,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,28,
28,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,MF,29,
28,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,MF,30,
28,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,MF,31,
28,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,1,MF,32,
28,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,MF,33,
28,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,3,MF,34,
28,Comprehensive,female,suffix,Emperor,male_adoption,empress,7,MF,35,
28,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,36,
28,Comprehensive,neutral,suffix,Host,male_adoption,host,4,MF,37,
28,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,38,
28,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,4,MF,39,
28,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,3,MF,40,
28,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,4,MF,41,
28,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,MF,42,
91,Comprehensive,,,example1,,,6,,2,
91,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,7,MF,4,
91,Comprehensive,female,suffix,Usher,male_adoption,usherette,7,MF,5,
91,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,6,
91,Comprehensive,neutral,suffix,Heir,male_adoption,heir,2,MF,7,
91,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,3,MF,8,
91,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,3,MF,9,
91,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,3,MF,10,
91,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,11,
91,Comprehensive,male,suffix,Host,male_adoption,host,5,MF,12,
91,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,7,MF,13,
91,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,4,MF,14,
91,Comprehensive,female,suffix,Actor,male_adoption,actress,7,MF,15,
91,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,7,MF,16,
91,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,17,
91,Comprehensive,female,suffix,Emperor,male_adoption,empress,7,MF,18,
91,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,7,MF,19,
91,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,3,MF,20,
91,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,3,MF,21,
91,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,22,
91,Comprehensive,male,suffix,Hero,male_adoption,hero,1,MF,23,
91,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,24,
91,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,7,MF,25,
91,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,26,
